action_type,author.badges.0.icons.0.id,author.badges.0.icons.0.url,author.badges.0.icons.1.height,author.badges.0.icons.1.id,author.badges.0.icons.1.url,author.badges.0.icons.1.width,author.badges.0.icons.2.height,author.badges.0.icons.2.id,author.badges.0.icons.2.url,author.badges.0.icons.2.width,author.badges.0.title,author.id,author.images.0.id,author.images.0.url,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.images.2.height,author.images.2.id,author.images.2.url,author.images.2.width,author.name,emotes.0.id,emotes.0.images.0.id,emotes.0.images.0.url,emotes.0.images.1.height,emotes.0.images.1.id,emotes.0.images.1.url,emotes.0.images.1.width,emotes.0.images.2.height,emotes.0.images.2.id,emotes.0.images.2.url,emotes.0.images.2.width,emotes.0.is_custom_emoji,emotes.0.name,emotes.0.search_terms.0,emotes.0.search_terms.1,emotes.0.search_terms.2,emotes.0.search_terms.3,emotes.0.search_terms.4,emotes.0.shortcuts.0,emotes.0.shortcuts.1,emotes.0.shortcuts.2,emotes.0.shortcuts.3,emotes.0.shortcuts.4,emotes.0.shortcuts.5,emotes.0.shortcuts.6,emotes.0.shortcuts.7,emotes.1.id,emotes.1.images.0.id,emotes.1.images.0.url,emotes.1.images.1.url,emotes.1.is_custom_emoji,emotes.1.name,emotes.1.search_terms,emotes.1.search_terms.0,emotes.1.search_terms.1,emotes.1.search_terms.2,emotes.1.search_terms.3,emotes.1.search_terms.4,emotes.1.shortcuts,emotes.1.shortcuts.0,emotes.1.shortcuts.1,emotes.1.shortcuts.2,emotes.1.shortcuts.3,emotes.2.id,emotes.2.images.0.id,emotes.2.images.0.url,emotes.2.images.1.url,emotes.2.is_custom_emoji,emotes.2.name,emotes.2.search_terms.0,emotes.2.search_terms.1,emotes.2.search_terms.2,emotes.2.search_terms.3,emotes.2.shortcuts.0,emotes.2.shortcuts.1,emotes.3.id,emotes.3.images.0.id,emotes.3.images.0.url,emotes.3.images.1.url,emotes.3.is_custom_emoji,emotes.3.name,emotes.3.search_terms.0,emotes.3.search_terms.1,emotes.3.search_terms.2,emotes.3.shortcuts.0,emotes.3.shortcuts.1,emotes.4.id,emotes.4.images.0.id,emotes.4.images.0.url,emotes.4.images.1.url,emotes.4.is_custom_emoji,emotes.4.name,emotes.4.search_terms.0,emotes.4.search_terms.1,emotes.4.shortcuts.0,emotes.4.shortcuts.1,emotes.5.id,emotes.5.images.0.id,emotes.5.images.0.url,emotes.5.images.1.url,emotes.5.is_custom_emoji,emotes.5.name,emotes.5.search_terms.0,emotes.5.shortcuts.0,message,message_id,message_type,time_in_seconds,time_text,timestamp
add_chat_item,,,,,,,,,,,,UCvigZnWTbsrZ5E3ECDifbUQ,source,https://yt4.ggpht.com/Az5OtRdc5HaA-rEbhDNPkFoSLHZ5-Ee_40NSuHw1aMdrbSazNg9tRZfnrsINHaN9IscIRCYwow,32,32x32,https://yt4.ggpht.com/Az5OtRdc5HaA-rEbhDNPkFoSLHZ5-Ee_40NSuHw1aMdrbSazNg9tRZfnrsINHaN9IscIRCYwow=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/Az5OtRdc5HaA-rEbhDNPkFoSLHZ5-Ee_40NSuHw1aMdrbSazNg9tRZfnrsINHaN9IscIRCYwow=s64-c-k-c0x00ffffff-no-rj,64,Frosty_Moose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RNG really saved the day,ChwKGkNMWDlwOWJMcG9NREZhYk1GZ2tkdWxBTnBn,text_message,2553.288,42:33,1703369983539828
add_chat_item,,,,,,,,,,,,UCouKapXy0pb7qAh25GS2sDQ,source,https://yt4.ggpht.com/ytc/AIf8zZREzaufE-DW_6I-vG0G8K8dYnKlq67njFFO8WsP6g,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZREzaufE-DW_6I-vG0G8K8dYnKlq67njFFO8WsP6g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZREzaufE-DW_6I-vG0G8K8dYnKlq67njFFO8WsP6g=s64-c-k-c0x00ffffff-no-rj,64,Phenawesome AMVs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EZ,ChwKGkNLV3NnZGZMcG9NREZZMFAxZ0FkLXdBTUpR,text_message,2554.819,42:34,1703369985009310
add_chat_item,,,,,,,,,,,,UCcFNoWJ2gD136WMuCH6rTSg,source,https://yt4.ggpht.com/ytc/AIf8zZTqL2N1Vr0DK4s2eRTMKRpdvErjNr7bvbGW5s2MwQ,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTqL2N1Vr0DK4s2eRTMKRpdvErjNr7bvbGW5s2MwQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTqL2N1Vr0DK4s2eRTMKRpdvErjNr7bvbGW5s2MwQ=s64-c-k-c0x00ffffff-no-rj,64,Dark Magpie Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ah gravity, the age old enemy of dragons.",ChwKGkNNLTVpTmpMcG9NREZmZ1ExZ0FkbUljSFZR,text_message,2557.023,42:37,1703369987227288
add_chat_item,,,,,,,,,,,,UC5PrtD4rzBilv-cApQuPbDQ,source,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs,32,32x32,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s64-c-k-c0x00ffffff-no-rj,64,Viper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THATS CRAZY ,ChwKGkNJMzRwdGpMcG9NREZlb0kxZ0FkNHZFT193,text_message,2557.516,42:37,1703369987713259
add_chat_item,,,,,,,,,,,,UCYInhPOeh1uK7aXlXqaN-1g,source,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s64-c-k-c0x00ffffff-no-rj,64,Nikša Anić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run invalid,ChwKGkNPUEI1ZGpMcG9NREZWa3YxZ0FkY3ZBSXJ3,text_message,2558.521,42:38,1703369988743670
add_chat_item,,,,,,,,,,,,UCYInhPOeh1uK7aXlXqaN-1g,source,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s64-c-k-c0x00ffffff-no-rj,64,Nikša Anić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMAO,ChwKGkNJQ25qdHJMcG9NREZVZ0cxZ0FkV29nTzR3,text_message,2561.328,42:41,1703369991510327
add_chat_item,,,,,,,,,,,,UCgn3xXHVEZOQkV6Yzn3-_Eg,source,https://yt4.ggpht.com/gi625-VNvU1uvgBaVQ2gYsGqVAqN4csfJKNVMykyCtti6pNQ_JhX3YfnxVqjGrcZHWbi2nFeLwc,32,32x32,https://yt4.ggpht.com/gi625-VNvU1uvgBaVQ2gYsGqVAqN4csfJKNVMykyCtti6pNQ_JhX3YfnxVqjGrcZHWbi2nFeLwc=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/gi625-VNvU1uvgBaVQ2gYsGqVAqN4csfJKNVMykyCtti6pNQ_JhX3YfnxVqjGrcZHWbi2nFeLwc=s64-c-k-c0x00ffffff-no-rj,64,JrobertN27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alabaster just too good,ChwKGkNQbWtnOXZMcG9NREZmSEN3Z1FkUENJTHl3,text_message,2563.248,42:43,1703369993420103
add_chat_item,,,,,,,,,,,,UCYInhPOeh1uK7aXlXqaN-1g,source,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s64-c-k-c0x00ffffff-no-rj,64,Nikša Anić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POGGERS,ChwKGkNKVDhrTnZMcG9NREZRUXYxZ0FkbUxZUEN3,text_message,2563.437,42:43,1703369993657220
add_chat_item,,,,,,,,,,,,UCP8k6vlo-CABV7lZFvCZqqA,source,https://yt4.ggpht.com/s_bK0ToYaaEIC6yfY5QC7i09PsVvftNl_rsLVnm0wjr4uwXec_Vekj3uKyYg97BeNHLEpjOw,32,32x32,https://yt4.ggpht.com/s_bK0ToYaaEIC6yfY5QC7i09PsVvftNl_rsLVnm0wjr4uwXec_Vekj3uKyYg97BeNHLEpjOw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/s_bK0ToYaaEIC6yfY5QC7i09PsVvftNl_rsLVnm0wjr4uwXec_Vekj3uKyYg97BeNHLEpjOw=s64-c-k-c0x00ffffff-no-rj,64,QUIL904,UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AU,source,https://yt3.ggpht.com/oih9s26MOYPWC_uL6tgaeOlXSGBv8MMoDrWzBt-80nEiVSL9nClgnuzUAKqkU9_TWygF6CI,24,24x24,https://yt3.ggpht.com/oih9s26MOYPWC_uL6tgaeOlXSGBv8MMoDrWzBt-80nEiVSL9nClgnuzUAKqkU9_TWygF6CI=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/oih9s26MOYPWC_uL6tgaeOlXSGBv8MMoDrWzBt-80nEiVSL9nClgnuzUAKqkU9_TWygF6CI=w48-h48-c-k-nd,48,True,:face-red-droopy-eyes:,face-red-droopy-eyes,,,,,:face-red-droopy-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:,ChwKGkNLNnF1TjdMcG9NREZZMFAxZ0FkLXdBTUpR,text_message,2570.341,42:50,1703370000590031
add_chat_item,,,,,,,,,,,,UC5PrtD4rzBilv-cApQuPbDQ,source,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs,32,32x32,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s64-c-k-c0x00ffffff-no-rj,64,Viper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bro could have just flown up ,ChwKGkNLSGY5LUxMcG9NREZWa0kxZ0FkRGRZQjln,text_message,2579.751,42:59,1703370010011691
add_chat_item,,,,,,,,,,,,UCYInhPOeh1uK7aXlXqaN-1g,source,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZS7cbvbwwR49UKfwVdt_nx8Nm_J3E4I00w2h4UQDw=s64-c-k-c0x00ffffff-no-rj,64,Nikša Anić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"If only the dragon could fly, he wouldn't have fallen",ChwKGkNPTFk1dVBMcG9NREZla3QxZ0FkcldjSU93,text_message,2581.566,43:01,1703370011836029
add_chat_item,source,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve,16,16x16,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s16-c-k,16,32,32x32,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s32-c-k,32,New member,UCVHtJUVVwO5nos_tpPcLmog,source,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q,32,32x32,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q=s64-c-k-c0x00ffffff-no-rj,64,Afro Puff Guru,UCF5RrlbsxJjAVLWgOCoNHMg/Ua-bZN7XB_SI_9EPn-6Y2AY,source,https://yt3.ggpht.com/wv8fgHHyGeQdz04vRorVtp5x4GOqBmAr560xiirEfP2g0zGXCBLoE0RfS4p0AZQsPT4Z0AyWQ5U,24,24x24,https://yt3.ggpht.com/wv8fgHHyGeQdz04vRorVtp5x4GOqBmAr560xiirEfP2g0zGXCBLoE0RfS4p0AZQsPT4Z0AyWQ5U=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/wv8fgHHyGeQdz04vRorVtp5x4GOqBmAr560xiirEfP2g0zGXCBLoE0RfS4p0AZQsPT4Z0AyWQ5U=w48-h48-c-k-nd,48,True,:_BushyFoot:,_BushyFoot,BushyFoot,_Foot,Foot,,:_BushyFoot:,:BushyFoot:,:_Foot:,:Foot:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:_BushyFoot::_BushyFoot::_BushyFoot:,ChwKGkNQU0E4LWJMcG9NREZkRzg1UWNkU0U4RVNn,text_message,2588.044,43:08,1703370018320392
add_chat_item,,,,,,,,,,,,UCcFNoWJ2gD136WMuCH6rTSg,source,https://yt4.ggpht.com/ytc/AIf8zZTqL2N1Vr0DK4s2eRTMKRpdvErjNr7bvbGW5s2MwQ,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTqL2N1Vr0DK4s2eRTMKRpdvErjNr7bvbGW5s2MwQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTqL2N1Vr0DK4s2eRTMKRpdvErjNr7bvbGW5s2MwQ=s64-c-k-c0x00ffffff-no-rj,64,Dark Magpie Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PBB?,ChwKGkNJWFFfdlRMcG9NREZla3QxZ0FkcldjSU93,text_message,2617.682,43:37,1703370047879231
add_chat_item,source,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve,16,16x16,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s16-c-k,16,32,32x32,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s32-c-k,32,New member,UCVHtJUVVwO5nos_tpPcLmog,source,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q,32,32x32,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q=s64-c-k-c0x00ffffff-no-rj,64,Afro Puff Guru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hahahah pebble blasting bitch would be a good username,ChwKGkNLM0s5ZmZMcG9NREZkRzg1UWNkU0U4RVNn,text_message,2623.812,43:43,1703370054017428
add_chat_item,,,,,,,,,,,,UCSFV15Fyp7jleBwPD2cOTew,source,https://yt4.ggpht.com/ytc/AIf8zZQciTeapRwNCoTE75Lnm_t2sOgEIlkEjSV7RovUtQ,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZQciTeapRwNCoTE75Lnm_t2sOgEIlkEjSV7RovUtQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZQciTeapRwNCoTE75Lnm_t2sOgEIlkEjSV7RovUtQ=s64-c-k-c0x00ffffff-no-rj,64,Kleptoplasm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,what a funny guy,ChwKGkNMemU0dmpMcG9NREZaNFAxZ0FkdVVVR2FR,text_message,2625.595,43:45,1703370055812958
add_chat_item,,,,,,,,,,,,UC6W8oYkS8k0f-CSJk0uf1-w,source,https://yt4.ggpht.com/ytc/AIf8zZRWI8NrGYorFjSEBY59vBojzYredkhxdxhdvQ,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZRWI8NrGYorFjSEBY59vBojzYredkhxdxhdvQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZRWI8NrGYorFjSEBY59vBojzYredkhxdxhdvQ=s64-c-k-c0x00ffffff-no-rj,64,Kzman117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,are you winning streamer,ChwKGkNQWEg5XzNMcG9NREZiUEhGZ2tkNVU4Q053,text_message,2636.395,43:56,1703370066638921
add_chat_item,,,,,,,,,,,,UCSLZEWCn4gbBPYJC9oJYWGw,source,https://yt4.ggpht.com/BJ5sDB95kt5CQ3OpnZ-4nG8mhOrV7paYPJDIkSHrzLOkc1KYwZr_oaieyPnAjIA397jU5XqJWO4,32,32x32,https://yt4.ggpht.com/BJ5sDB95kt5CQ3OpnZ-4nG8mhOrV7paYPJDIkSHrzLOkc1KYwZr_oaieyPnAjIA397jU5XqJWO4=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/BJ5sDB95kt5CQ3OpnZ-4nG8mhOrV7paYPJDIkSHrzLOkc1KYwZr_oaieyPnAjIA397jU5XqJWO4=s64-c-k-c0x00ffffff-no-rj,64,Astecs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonna die,ChwKGkNNSFJxNEhNcG9NREZjY1FyUVlkZEZrSE1R,text_message,2643.608,44:03,1703370073781468
add_chat_item,source,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve,16,16x16,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s16-c-k,16,32,32x32,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s32-c-k,32,New member,UCVHtJUVVwO5nos_tpPcLmog,source,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q,32,32x32,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/mx-UFHCyRxcCyqlPE5CeoAr33kR3LSLgMwVVC-0GaijdEfxVE7oYrJBYVm_d_tpIVBuN20Lm0Q=s64-c-k-c0x00ffffff-no-rj,64,Afro Puff Guru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesus,ChwKGkNLR0o5SkhNcG9NREZSSzE1UWNkcDJJTFN3,text_message,2678.338,44:38,1703370108519144
add_chat_item,,,,,,,,,,,,UC5PrtD4rzBilv-cApQuPbDQ,source,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs,32,32x32,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s64-c-k-c0x00ffffff-no-rj,64,Viper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No way bro just donated $50 ,ChwKGkNOTDIyNW5NcG9NREZVTVQxZ0FkWFZnRVpB,text_message,2694.673,44:54,1703370124899227
add_chat_item,,,,,,,,,,,,UCLShRJKprSyb3eYq0L0NkYA,source,https://yt4.ggpht.com/OLdaykGM24pXcYSJn9Sxxe_c5HoN7KJ7HHh3CQHPQY6dC_Fs5qGdFusB-iaxxcP08IzAsJmUMw,32,32x32,https://yt4.ggpht.com/OLdaykGM24pXcYSJn9Sxxe_c5HoN7KJ7HHh3CQHPQY6dC_Fs5qGdFusB-iaxxcP08IzAsJmUMw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/OLdaykGM24pXcYSJn9Sxxe_c5HoN7KJ7HHh3CQHPQY6dC_Fs5qGdFusB-iaxxcP08IzAsJmUMw=s64-c-k-c0x00ffffff-no-rj,64,Big L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,how many ruins do u think,ChwKGkNMV1E3NlRNcG9NREZWMHYxZ0FkQy1BR0p3,text_message,2717.988,45:17,1703370148283785
add_chat_item,,,,,,,,,,,,UCSLZEWCn4gbBPYJC9oJYWGw,source,https://yt4.ggpht.com/BJ5sDB95kt5CQ3OpnZ-4nG8mhOrV7paYPJDIkSHrzLOkc1KYwZr_oaieyPnAjIA397jU5XqJWO4,32,32x32,https://yt4.ggpht.com/BJ5sDB95kt5CQ3OpnZ-4nG8mhOrV7paYPJDIkSHrzLOkc1KYwZr_oaieyPnAjIA397jU5XqJWO4=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/BJ5sDB95kt5CQ3OpnZ-4nG8mhOrV7paYPJDIkSHrzLOkc1KYwZr_oaieyPnAjIA397jU5XqJWO4=s64-c-k-c0x00ffffff-no-rj,64,Astecs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Big brain Yura,ChwKGkNJMlptYXJNcG9NREZRQVRyUVlkbk5zUHVR,text_message,2729.258,45:29,1703370159460594
add_chat_item,,,,,,,,,,,,UC5PrtD4rzBilv-cApQuPbDQ,source,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs,32,32x32,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/NzxkB-PN7tlCLkXMX3wYKXmPLV5VQAcU2bZR5huaj_s84sPdsVu3NEF92y0441W5eyu4hacs=s64-c-k-c0x00ffffff-no-rj,64,Viper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YESS get madness ,ChwKGkNNdkYzNjNNcG9NREZmUUwxZ0FkS3hNTmFR,text_message,2736.66,45:36,1703370166900938
